16,4,-1,32768,32769,32768,55,51
32,5,-2,32862,32768,32769,14,21
16,6,-3,32745,32769,32768,9,21
32,5,-2,32770,32768,32769,54,102
16,6,-3,32655,32769,32768,105,102
32,5,-2,32770,32768,32769,54,6
16,6,-3,32655,32769,32768,9,6
32,3,-1,32850,32768,32769,14,21
16,4,-2,32733,32769,32768,9,21
32,1,1,32862,32768,32769,86,93
16,2,0,32745,32769,32768,105,93
32,3,-1,32839,32768,32769,14,21
16,4,-2,32722,32769,32768,9,21
32,1,1,32768,32768,32769,86,74
16,2,0,32768,32769,32768,91,92
32,3,-1,32862,32768,32769,14,21
16,4,-2,32745,32769,32768,9,21
32,3,-1,32771,32768,32769,74,78
16,4,-2,32677,32769,32768,19,12
32,5,-3,32794,32768,32769,0,12
16,2,0,32758,32769,32768,91,55
32,3,-1,32761,32768,32769,74,78
32,3,-1,32852,32768,32769,14,21
16,4,-2,32735,32769,32768,9,21
32,1,1,32770,32768,32769,86,62
16,2,0,32760,32769,32768,91,55
32,3,-1,32854,32768,32769,14,21
16,4,-2,32737,32769,32768,9,21
32,1,1,32770,32768,32769,86,38
16,2,0,32760,32769,32768,91,55
32,3,-1,32854,32768,32769,14,21
16,4,-2,32737,32769,32768,9,21
32,1,1,32768,32768,32769,86,26
16,2,0,32758,32769,32768,91,55
32,3,-1,32852,32768,32769,14,21
16,4,-2,32735,32769,32768,9,21
32,3,-1,32761,32768,32769,26,30
32,1,1,32768,32768,32769,86,98
16,2,0,32758,32769,32768,91,55
32,3,-1,32852,32768,32769,14,21
16,4,-2,32735,32769,32768,9,21
32,3,-1,32761,32768,32769,98,102
32,1,1,32768,32768,32769,14,13
16,2,0,32758,32769,32768,91,55
32,3,-1,32852,32768,32769,13,21
16,4,-2,32735,32769,32768,9,21
32,1,1,32767,32768,32769,14,15
16,2,0,32757,32769,32768,91,55
32,3,-1,32852,32768,32769,15,21
16,4,-2,32735,32769,32768,9,21
32,1,1,32767,32768,32769,14,16
16,2,0,32757,32769,32768,91,55
32,3,-1,32852,32768,32769,16,21
16,4,-2,32735,32769,32768,9,21
32,1,1,32766,32768,32769,14,17
16,2,0,32756,32769,32768,91,55
32,3,-1,32852,32768,32769,17,21
16,4,-2,32735,32769,32768,9,21
32,1,1,32766,32768,32769,14,18
16,2,0,32756,32769,32768,91,55
32,3,-1,32852,32768,32769,18,21
16,4,-2,32735,32769,32768,9,21
32,3,-1,32765,32768,32769,18,54
16,4,-1,32768,32769,32768,55,51
32,5,-2,32770,32768,32769,54,102
16,6,-3,32655,32769,32768,105,102
32,5,-2,32770,32768,32769,54,6
16,6,-3,32655,32769,32768,9,6
32,1,1,32862,32768,32769,14,21
16,2,0,32745,32769,32768,9,21
32,3,-1,32839,32768,32769,86,93
16,4,-2,32722,32769,32768,105,93
32,1,1,32768,32768,32769,14,2
16,2,0,32758,32769,32768,91,55
32,3,-1,32761,32768,32769,2,6
32,1,1,32768,32768,32769,14,26
16,2,0,32758,32769,32768,91,55
32,3,-1,32761,32768,32769,26,30
32,1,1,32770,32768,32769,14,38
16,2,0,32760,32769,32768,91,55
32,1,1,32778,32768,32769,14,50
16,2,0,32768,32769,32768,91,55
32,3,-1,32765,32768,32769,50,54
16,4,-1,32768,32769,32768,55,51
32,5,-2,32770,32768,32769,54,102
16,6,-3,32655,32769,32768,105,102
32,5,-2,32770,32768,32769,54,6
16,6,-3,32655,32769,32768,9,6
32,1,1,32770,32768,32769,14,62
16,2,0,32760,32769,32768,91,55
32,1,1,32768,32768,32769,14,74
16,2,0,32758,32769,32768,91,55
32,3,-1,32761,32768,32769,74,78
32,1,1,32778,32768,32769,84,74
16,2,0,32768,32769,32768,91,55
32,3,-1,32862,32768,32769,14,21
16,4,-2,32745,32769,32768,9,21
32,1,1,32776,32768,32769,84,98
16,2,0,32766,32769,32768,91,55
32,3,-1,32860,32768,32769,14,21
16,4,-2,32743,32769,32768,9,21
32,1,1,32776,32768,32769,12,2
16,2,0,32766,32769,32768,91,55
32,3,-1,32860,32768,32769,14,21
16,4,-2,32743,32769,32768,9,21
32,1,1,32778,32768,32769,12,26
16,2,0,32768,32769,32768,91,55
32,3,-1,32862,32768,32769,14,21
16,4,-2,32745,32769,32768,9,21
32,1,1,32769,32768,32769,60,49
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32769,32768,32769,36,49
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32769,32768,32769,72,50
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32767,32768,32769,72,98
16,2,0,32757,32769,32768,91,55
32,3,-1,32851,32768,32769,14,21
16,4,-2,32734,32769,32768,9,21
32,1,1,32767,32768,32769,24,2
16,2,0,32757,32769,32768,91,55
32,3,-1,32851,32768,32769,14,21
16,4,-2,32734,32769,32768,9,21
32,1,1,32769,32768,32769,24,50
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32769,32768,32769,99,100
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32769,32768,32769,75,76
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32769,32768,32769,51,52
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32769,32768,32769,27,28
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,1,32769,32768,32769,3,4
16,2,0,32759,32769,32768,91,55
32,3,-1,32853,32768,32769,14,21
16,4,-2,32736,32769,32768,9,21
32,1,2,32778,32718,61696,86,50
